Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-01-28 00:00:00-05:00,15.92948811021737,16.12486457121397,15.720020384709011,15.85872745513916,1065523200,0.0,0.0
2014-01-29 00:00:00-05:00,15.778889663624723,15.885971263883555,15.61200503466954,15.678695678710938,502810000,0.0,0.0
2014-01-30 00:00:00-05:00,15.734732462833337,15.858722846110503,15.551880508662856,15.6483154296875,678501600,0.0,0.0
2014-01-31 00:00:00-05:00,15.504290012853463,15.703111089829601,15.453254125094835,15.673992156982422,464797200,0.0,0.0
2014-02-03 00:00:00-05:00,15.736926714418846,15.897236351598561,15.633289803047985,15.703110694885254,401464000,0.0,0.0
2014-02-04 00:00:00-05:00,15.83837910971816,15.951410250742372,15.74162976377284,15.930431365966797,376681200,0.0,0.0
2014-02-05 00:00:00-05:00,15.860600750094463,16.133627073672894,15.850893883227078,16.049402236938477,328344800,0.0,0.0
2014-02-06 00:00:00-05:00,16.065784519913652,16.174137860944313,15.994913195631863,16.142953872680664,257765200,0.108929,0.0
2014-02-07 00:00:00-05:00,16.42233827489964,16.471159766488668,16.29634743739025,16.368791580200195,370280400,0.0,0.0
2014-02-10 00:00:00-05:00,16.336664016380805,16.75653086564103,16.315875814011573,16.662036895751953,345559200,0.0,0.0
2014-02-11 00:00:00-05:00,16.713062250395964,16.937955995109178,16.678098441641097,16.881576538085938,282256800,0.0,0.0
2014-02-12 00:00:00-05:00,16.912761618239532,16.994970739166003,16.795904929967957,16.88031768798828,308100800,0.0,0.0
2014-02-13 00:00:00-05:00,16.840637129395184,17.16160120669611,16.82614863021386,17.148372650146484,307398000,0.0,0.0
2014-02-14 00:00:00-05:00,17.086630102761966,17.197188772397002,17.046944445558665,17.134506225585938,272924400,0.0,0.0
2014-02-18 00:00:00-05:00,17.197814793842653,17.36128764353357,17.18552993871513,17.197500228881836,260251600,0.0,0.0
2014-02-19 00:00:00-05:00,17.15844063788913,17.225846688823456,16.83086415293251,16.925987243652344,313768000,0.0,0.0
2014-02-20 00:00:00-05:00,16.78803150027764,16.914338614151973,16.662355198641315,16.73007583618164,305858000,0.0,0.0
2014-02-21 00:00:00-05:00,16.78173035440462,16.83779694132657,16.523763496593983,16.54423713684082,278784800,0.0,0.0
2014-02-24 00:00:00-05:00,16.47809534193275,16.69133512690299,16.455101813586925,16.616683959960938,288909600,0.0,0.0
2014-02-25 00:00:00-05:00,16.674328166131225,16.680311631439167,16.410376097421832,16.443763732910156,231952000,0.0,0.0
2014-02-26 00:00:00-05:00,16.49257732253912,16.536359042183378,16.240279422699558,16.295400619506836,276217200,0.0,0.0
